"order_id","order_date","order_year","order_month","order_day","order_quarter","order_week","order_day_week","ship_date","ship_mode","customer_id","customer_name","segment_name","product_id","product_name","category_name","subcat_name","postal_code","country_name","state_name","city_name","region_name","manager_name","sales","quantity","discount","profit","status_order"
CA-2017-151624,2017-09-08,2017,9,8,3,36,5,2017-09-14,Standard Class,VW-21775,Victoria Wilson,Corporate,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,36116,United States,Alabama,Montgomery,South,Cassandra Brandow,21.3600,8,0.00,8.1168000000000000,No
CA-2019-139444,2019-09-09,2019,9,9,3,37,1,2019-09-15,Standard Class,GK-14620,Grace Kelly,Corporate,OFF-LA-10000134,Avery 511,Office Supplies,Labels,75023,United States,Texas,Plano,Central,Kelly Williams,9.8560,4,0.20,3.4496000000000000,No
CA-2017-162607,2017-05-12,2017,5,12,2,19,5,2017-05-18,Standard Class,RO-19780,Rose O'Brian,Consumer,OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,98115,United States,Washington,Seattle,West,Anna Andreadi,14.5920,3,0.20,4.9248000000000000,No
CA-2019-103506,2019-07-23,2019,7,23,3,30,2,2019-07-27,Standard Class,LR-17035,Lisa Ryan,Corporate,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters. 4"" x 2""",Office Supplies,Labels,11561,United States,New York,Long Beach,East,Chuck Magee,41.4000,4,0.00,19.8720000000000000,No
CA-2019-160724,2019-05-05,2019,5,5,2,18,7,2019-05-10,Standard Class,YS-21880,Yana Sorensen,Corporate,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,31907,United States,Georgia,Columbus,South,Cassandra Brandow,34.5000,3,0.00,15.5250000000000000,No
CA-2016-146731,2016-11-03,2016,11,3,4,44,4,2016-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books. 6"" x 9""",Office Supplies,Paper,37211,United States,Tennessee,Nashville,South,Cassandra Brandow,3.4880,2,0.20,1.1772000000000000,No
CA-2016-146731,2016-11-03,2016,11,3,4,44,4,2016-11-08,Standard Class,AT-10735,Annie Thurman,Consumer,OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,37211,United States,Tennessee,Nashville,South,Cassandra Brandow,143.8560,9,0.20,48.5514000000000000,No
CA-2019-102379,2019-12-02,2019,12,2,4,49,1,2019-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,94601,United States,California,Oakland,West,Anna Andreadi,39.9920,1,0.20,-7.9984000000000000,No
CA-2019-102379,2019-12-02,2019,12,2,4,49,1,2019-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,94601,United States,California,Oakland,West,Anna Andreadi,1159.0560,9,0.20,43.4646000000000000,No
CA-2019-102379,2019-12-02,2019,12,2,4,49,1,2019-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,94601,United States,California,Oakland,West,Anna Andreadi,179.9000,5,0.00,44.9750000000000000,No
CA-2019-152226,2019-05-12,2019,5,12,2,19,7,2019-05-16,Standard Class,JH-15910,Jonathan Howell,Consumer,OFF-LA-10000443,Avery 501,Office Supplies,Labels,45231,United States,Ohio,Cincinnati,East,Chuck Magee,5.9040,2,0.20,1.9926000000000000,No
CA-2017-116484,2017-11-20,2017,11,20,4,47,1,2017-11-26,Standard Class,JK-15205,Jamie Kunitz,Consumer,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,43302,United States,Ohio,Marion,East,Chuck Magee,63.8240,2,0.20,9.5736000000000000,No
CA-2017-116484,2017-11-20,2017,11,20,4,47,1,2017-11-26,Standard Class,JK-15205,Jamie Kunitz,Consumer,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf. Gray",Office Supplies,Storage,43302,United States,Ohio,Marion,East,Chuck Magee,141.5520,3,0.20,-26.5410000000000000,No
CA-2018-100944,2018-09-24,2018,9,24,3,39,1,2018-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,OFF-EN-10001453,"Tyvek Interoffice Envelopes. 9 1/2"" x 12 1/2"". 100/Box",Office Supplies,Envelopes,90049,United States,California,Los Angeles,West,Anna Andreadi,304.9000,5,0.00,143.3030000000000000,No
CA-2018-100944,2018-09-24,2018,9,24,3,39,1,2018-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,90049,United States,California,Los Angeles,West,Anna Andreadi,563.2400,5,0.20,56.3240000000000000,No
CA-2018-125080,2018-10-21,2018,10,21,4,42,7,2018-10-26,Standard Class,VW-21775,Victoria Wilson,Corporate,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,44107,United States,Ohio,Lakewood,East,Chuck Magee,661.1760,2,0.40,-231.4116000000000000,No
CA-2018-121020,2018-10-24,2018,10,24,4,43,3,2018-10-31,Standard Class,CG-12040,Catherine Glotzbach,Home Office,TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,37087,United States,Tennessee,Lebanon,South,Cassandra Brandow,239.9760,3,0.20,17.9982000000000000,No
CA-2016-100090,2016-07-08,2016,7,8,3,27,5,2016-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,94122,United States,California,San Francisco,West,Anna Andreadi,502.4880,3,0.20,-87.9354000000000000,No
CA-2016-100090,2016-07-08,2016,7,8,3,27,5,2016-07-12,Standard Class,EB-13705,Ed Braxton,Corporate,OFF-BI-10001597,"Wilson Jones Ledger-Size. Piano-Hinge Binder. 2"". Blue",Office Supplies,Binders,94122,United States,California,San Francisco,West,Anna Andreadi,196.7040,6,0.20,68.8464000000000000,No
CA-2017-151253,2017-04-22,2017,4,22,2,16,6,2017-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,TEC-PH-10002923,Logitech B530 USB Headset - headset - Full size. Binaural,Technology,Phones,90008,United States,California,Los Angeles,West,Anna Andreadi,88.7760,3,0.20,7.7679000000000000,No
CA-2017-151253,2017-04-22,2017,4,22,2,16,6,2017-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,90008,United States,California,Los Angeles,West,Anna Andreadi,64.1400,3,0.00,16.6764000000000000,No
CA-2016-141313,2016-12-28,2016,12,28,4,52,3,2017-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,1915,United States,Massachusetts,Beverly,East,Chuck Magee,1737.1800,6,0.00,503.7822000000000000,No
CA-2016-141313,2016-12-28,2016,12,28,4,52,3,2017-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,OFF-ST-10000689,Fellowes Strictly Business Drawer File. Letter/Legal Size,Office Supplies,Storage,1915,United States,Massachusetts,Beverly,East,Chuck Magee,704.2500,5,0.00,84.5100000000000000,No
CA-2016-141313,2016-12-28,2016,12,28,4,52,3,2017-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,1915,United States,Massachusetts,Beverly,East,Chuck Magee,141.7600,4,0.00,66.6272000000000000,No
CA-2016-169852,2016-10-21,2016,10,21,4,42,5,2016-10-26,Standard Class,SF-20965,Sylvia Foulston,Corporate,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,92024,United States,California,San Diego,West,Anna Andreadi,36.3600,3,0.20,12.2715000000000000,No
US-2016-161305,2016-06-06,2016,6,6,2,23,1,2016-06-12,Standard Class,SB-20170,Sarah Bern,Consumer,OFF-BI-10002794,"Avery Trapezoid Ring Binder. 3"" Capacity. Black. 1040 sheets",Office Supplies,Binders,60623,United States,Illinois,Chicago,Central,Kelly Williams,24.5880,3,0.80,-38.1114000000000000,No
US-2016-161305,2016-06-06,2016,6,6,2,23,1,2016-06-12,Standard Class,SB-20170,Sarah Bern,Consumer,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,60623,United States,Illinois,Chicago,Central,Kelly Williams,13.9840,2,0.20,4.7196000000000000,No
CA-2019-166919,2019-11-23,2019,11,23,4,47,6,2019-11-27,Standard Class,AH-10210,Alan Hwang,Consumer,TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,75220,United States,Texas,Dallas,Central,Kelly Williams,195.9600,5,0.20,19.5960000000000000,No
CA-2016-112837,2016-09-11,2016,9,11,3,36,7,2016-09-16,Standard Class,LW-17125,Liz Willingham,Consumer,FUR-FU-10004006,Deflect-o DuraMat Lighweight. Studded. Beveled Mat for Low Pile Carpeting,Furniture,Furnishings,93030,United States,California,Oxnard,West,Anna Andreadi,127.9500,3,0.00,21.7515000000000000,No
CA-2019-120019,2019-02-16,2019,2,16,1,7,6,2019-02-21,Standard Class,NG-18355,Nat Gilpin,Corporate,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,6824,United States,Connecticut,Fairfield,East,Chuck Magee,579.5100,3,0.00,81.1314000000000000,No
CA-2019-120019,2019-02-16,2019,2,16,1,7,6,2019-02-21,Standard Class,NG-18355,Nat Gilpin,Corporate,TEC-PH-10000923,Belkin SportFit Armband For iPhone 5s/5c. Fuchsia,Technology,Phones,6824,United States,Connecticut,Fairfield,East,Chuck Magee,14.9900,1,0.00,7.3451000000000000,No
CA-2016-100762,2016-11-24,2016,11,24,4,47,4,2016-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,OFF-AR-10000380,Hunt PowerHouse Electric Pencil Sharpener. Blue,Office Supplies,Art,49201,United States,Michigan,Jackson,Central,Kelly Williams,151.9200,4,0.00,45.5760000000000000,Yes
CA-2016-100762,2016-11-24,2016,11,24,4,47,4,2016-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,OFF-LA-10003930,Dot Matrix Printer Tape Reel Labels. White. 5000/Box,Office Supplies,Labels,49201,United States,Michigan,Jackson,Central,Kelly Williams,196.6200,2,0.00,96.3438000000000000,Yes
CA-2016-100762,2016-11-24,2016,11,24,4,47,4,2016-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,49201,United States,Michigan,Jackson,Central,Kelly Williams,144.1200,3,0.00,69.1776000000000000,Yes
CA-2016-100762,2016-11-24,2016,11,24,4,47,4,2016-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,OFF-PA-10004082,Adams Telephone Message Book w/Frequently-Called Numbers Space. 400 Messages per Book,Office Supplies,Paper,49201,United States,Michigan,Jackson,Central,Kelly Williams,15.9600,2,0.00,7.9800000000000000,Yes
CA-2019-160017,2019-09-28,2019,9,28,3,39,6,2019-10-02,Standard Class,SP-20860,Sung Pak,Corporate,OFF-PA-10001800,Xerox 220,Office Supplies,Paper,32216,United States,Florida,Jacksonville,South,Cassandra Brandow,10.3680,2,0.20,3.6288000000000000,No
CA-2016-123316,2016-10-13,2016,10,13,4,41,4,2016-10-17,Standard Class,SP-20545,Sibella Parks,Corporate,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,10550,United States,New York,Mount Vernon,East,Chuck Magee,7.7520,3,0.20,2.8101000000000000,No
CA-2016-104402,2016-06-17,2016,6,17,2,24,5,2016-06-23,Standard Class,DB-13660,Duane Benoit,Consumer,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,19711,United States,Delaware,Newark,East,Chuck Magee,65.9700,3,0.00,31.0059000000000000,No
CA-2017-110289,2017-10-29,2017,10,29,4,43,7,2017-11-02,Standard Class,NB-18655,Nona Balk,Corporate,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,94109,United States,California,San Francisco,West,Anna Andreadi,33.4000,5,0.00,16.0320000000000000,No
CA-2017-110289,2017-10-29,2017,10,29,4,43,7,2017-11-02,Standard Class,NB-18655,Nona Balk,Corporate,OFF-EN-10001434,Strathmore #10 Envelopes. Ultimate White,Office Supplies,Envelopes,94109,United States,California,San Francisco,West,Anna Andreadi,210.8400,4,0.00,103.3116000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,48185,United States,Michigan,Westland,Central,Kelly Williams,13.9800,1,0.00,4.0542000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,48185,United States,Michigan,Westland,Central,Kelly Williams,272.9400,3,0.00,30.0234000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks. 9 1/2"" x 11"". Executive Red",Office Supplies,Binders,48185,United States,Michigan,Westland,Central,Kelly Williams,19.0500,5,0.00,8.9535000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,OFF-AP-10002311,Holmes Replacement Filter for HEPA Air Cleaner. Very Large Room. HEPA Filter,Office Supplies,Appliances,48185,United States,Michigan,Westland,Central,Kelly Williams,247.7160,4,0.10,93.5816000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,48185,United States,Michigan,Westland,Central,Kelly Williams,66.5800,2,0.00,15.9792000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,48185,United States,Michigan,Westland,Central,Kelly Williams,43.9200,3,0.00,12.7368000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,48185,United States,Michigan,Westland,Central,Kelly Williams,14.7300,3,0.00,4.8609000000000000,No
CA-2016-167927,2016-01-20,2016,1,20,1,3,3,2016-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,48185,United States,Michigan,Westland,Central,Kelly Williams,29.7000,5,0.00,13.3650000000000000,No
CA-2016-133305,2016-07-11,2016,7,11,3,28,1,2016-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,10011,United States,New York,New York City,East,Chuck Magee,49.1200,4,0.00,23.0864000000000000,No
CA-2016-133305,2016-07-11,2016,7,11,3,28,1,2016-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,10011,United States,New York,New York City,East,Chuck Magee,18.2800,5,0.20,6.3980000000000000,No
CA-2018-165995,2018-08-30,2018,8,30,3,35,4,2018-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,90008,United States,California,Los Angeles,West,Anna Andreadi,47.0400,4,0.00,15.9936000000000000,No
CA-2018-165995,2018-08-30,2018,8,30,3,35,4,2018-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,90008,United States,California,Los Angeles,West,Anna Andreadi,339.9600,5,0.20,42.4950000000000000,No
CA-2019-143112,2019-10-05,2019,10,5,4,40,6,2019-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,10035,United States,New York,New York City,East,Chuck Magee,87.8000,4,0.00,43.9000000000000000,No
CA-2019-143112,2019-10-05,2019,10,5,4,40,6,2019-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,FUR-CH-10002880,Global High-Back Leather Tilter. Burgundy,Furniture,Chairs,10035,United States,New York,New York City,East,Chuck Magee,221.3820,2,0.10,2.4598000000000000,No
CA-2019-143112,2019-10-05,2019,10,5,4,40,6,2019-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,TEC-MA-10001047,"3D Systems Cube Printer. 2nd Generation. Magenta",Technology,Machines,10035,United States,New York,New York City,East,Chuck Magee,5199.9600,4,0.00,1351.9896000000000000,No
CA-2017-104486,2017-05-01,2017,5,1,2,18,1,2017-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements. 9/16"" Spine. Black",Office Supplies,Binders,94109,United States,California,San Francisco,West,Anna Andreadi,12.1760,1,0.20,4.4138000000000000,No
CA-2017-104486,2017-05-01,2017,5,1,2,18,1,2017-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,94109,United States,California,San Francisco,West,Anna Andreadi,37.3200,3,0.00,10.4496000000000000,No
CA-2017-104486,2017-05-01,2017,5,1,2,18,1,2017-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,94109,United States,California,San Francisco,West,Anna Andreadi,35.0600,2,0.00,10.5180000000000000,No
CA-2019-161557,2019-09-03,2019,9,3,3,36,2,2019-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,75217,United States,Texas,Dallas,Central,Kelly Williams,108.4000,5,0.60,-105.6900000000000000,Yes
CA-2019-161130,2019-11-03,2019,11,3,4,44,7,2019-11-08,Standard Class,BF-11275,Beth Fritzler,Corporate,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,33178,United States,Florida,Miami,South,Cassandra Brandow,361.3760,2,0.20,27.1032000000000000,No
US-2017-161347,2017-09-13,2017,9,13,3,37,3,2017-09-19,Standard Class,HG-14845,Harry Greene,Consumer,OFF-BI-10004209,Fellowes Twister Kit. Gray/Clear. 3/pkg,Office Supplies,Binders,19120,United States,Pennsylvania,Philadelphia,East,Chuck Magee,2.4120,1,0.70,-2.0100000000000000,No
US-2017-109015,2017-09-06,2017,9,6,3,36,3,2017-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,10011,United States,New York,New York City,East,Chuck Magee,8.3900,1,0.00,2.0975000000000000,No
US-2017-109015,2017-09-06,2017,9,6,3,36,3,2017-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,10011,United States,New York,New York City,East,Chuck Magee,337.9800,2,0.00,101.3940000000000000,No
CA-2016-110611,2016-10-06,2016,10,6,4,40,4,2016-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,OFF-ST-10000642,Tennsco Lockers. Gray,Office Supplies,Storage,19120,United States,Pennsylvania,Philadelphia,East,Chuck Magee,83.9200,5,0.20,-13.6370000000000000,No
CA-2019-139080,2019-01-23,2019,1,23,1,4,3,2019-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,98103,United States,Washington,Seattle,West,Anna Andreadi,19.6800,5,0.20,6.8880000000000000,No
CA-2019-139080,2019-01-23,2019,1,23,1,4,3,2019-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,OFF-PA-10004621,Xerox 212,Office Supplies,Paper,98103,United States,Washington,Seattle,West,Anna Andreadi,25.9200,4,0.00,12.4416000000000000,No
CA-2019-139080,2019-01-23,2019,1,23,1,4,3,2019-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,OFF-PA-10002262,Xerox 192,Office Supplies,Paper,98103,United States,Washington,Seattle,West,Anna Andreadi,6.4800,1,0.00,3.1104000000000000,No
CA-2019-139080,2019-01-23,2019,1,23,1,4,3,2019-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,98103,United States,Washington,Seattle,West,Anna Andreadi,86.3520,6,0.20,8.6352000000000000,No
CA-2017-115693,2017-12-10,2017,12,10,4,49,7,2017-12-15,Standard Class,FC-14245,Frank Carlisle,Home Office,OFF-AR-10003582,Boston Electric Pencil Sharpener. Model 1818. Charcoal Black,Office Supplies,Art,90032,United States,California,Los Angeles,West,Anna Andreadi,56.3000,2,0.00,15.7640000000000000,No
US-2016-107993,2016-11-25,2016,11,25,4,47,5,2016-11-30,Standard Class,SE-20110,Sanjit Engle,Consumer,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,97477,United States,Oregon,Springfield,West,Anna Andreadi,51.0160,7,0.20,8.2901000000000000,No
CA-2019-110443,2019-11-21,2019,11,21,4,47,4,2019-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,98059,United States,Washington,Renton,West,Anna Andreadi,150.8000,5,0.20,56.5500000000000000,No
